sample_id,split,label,attention_entropy,answer_token_count_used
ragtruth_15154,train,0,3.243430197238922,76
ragtruth_15155,train,0,3.0785300731658936,144
ragtruth_1516,train,0,2.603164404630661,165
ragtruth_15162,train,0,3.137813091278076,106
ragtruth_15163,train,0,2.6766565442085266,9
ragtruth_15164,train,0,2.6766565442085266,9
ragtruth_15165,train,1,3.0068612694740295,165
ragtruth_15166,train,1,2.935982406139374,207
ragtruth_15167,train,0,3.0807881951332092,113
ragtruth_15168,train,0,2.882739305496216,125
ragtruth_15169,train,0,2.7816481590270996,83
ragtruth_1517,train,1,2.4902722537517548,202
ragtruth_15170,train,0,3.031916916370392,118
ragtruth_15171,train,0,3.186976194381714,121
ragtruth_15172,train,1,2.877997934818268,79
ragtruth_15173,train,0,3.0082597136497498,166
ragtruth_15174,train,0,3.0494455695152283,120
ragtruth_15175,train,0,3.1528326272964478,63
ragtruth_15176,train,0,2.677829325199127,9
ragtruth_15177,train,0,3.0985280871391296,181
ragtruth_15178,train,1,3.0436195135116577,119
ragtruth_15179,train,0,3.133176267147064,161
ragtruth_1518,train,0,2.4742956459522247,141
ragtruth_15180,train,0,2.80852609872818,88
ragtruth_15181,train,0,2.923078954219818,83
ragtruth_15182,train,0,2.845001220703125,74
ragtruth_15183,train,1,2.71966415643692,160
ragtruth_15184,train,0,2.7758612632751465,168
ragtruth_15185,train,0,2.7777066826820374,147
ragtruth_1519,train,0,2.712045669555664,170
ragtruth_152,train,1,3.0056145787239075,75
ragtruth_1520,train,1,2.6852115392684937,129
ragtruth_15204,train,0,3.004691958427429,134
ragtruth_15205,train,0,2.982623040676117,171
ragtruth_15206,train,0,2.779205322265625,9
ragtruth_15207,train,0,2.8202598094940186,263
ragtruth_15208,train,0,2.9806777238845825,115
ragtruth_15209,train,0,2.965027093887329,197
ragtruth_1521,train,0,2.705897569656372,126
ragtruth_15216,train,0,2.9756932258605957,117
ragtruth_15217,train,0,3.0270676612854004,160
ragtruth_15218,train,0,3.027109682559967,138
ragtruth_15219,train,0,2.982354521751404,244
ragtruth_1522,train,0,2.7940025329589844,104
ragtruth_15220,train,0,3.0765992403030396,211
ragtruth_15221,train,0,2.9567087292671204,254
ragtruth_15228,train,0,2.577353596687317,171
ragtruth_15229,train,0,2.6743695735931396,103
ragtruth_1523,train,0,2.667198121547699,114
ragtruth_15230,train,0,2.6753504276275635,176
ragtruth_15231,train,1,2.5156955122947693,315
ragtruth_15232,train,0,2.610344350337982,207
ragtruth_15233,train,0,2.634544312953949,190
ragtruth_15234,train,0,3.027840554714203,125
ragtruth_15235,train,0,3.0691322684288025,93
ragtruth_15236,train,0,3.1077675223350525,109
ragtruth_15237,train,1,2.886300802230835,300
ragtruth_15238,train,1,3.0781566500663757,233
ragtruth_15239,train,0,3.036464273929596,207
ragtruth_1524,train,0,2.7015417218208313,134
ragtruth_15246,train,0,2.750145137310028,131
ragtruth_15247,train,0,2.8882924914360046,68
ragtruth_15248,train,1,2.712685763835907,101
ragtruth_15249,train,1,3.0004958510398865,109
ragtruth_1525,train,0,2.5533050298690796,171
ragtruth_15250,train,0,2.595472753047943,125
ragtruth_15251,train,1,2.9917184114456177,125
ragtruth_15252,train,0,2.9154402017593384,105
ragtruth_15253,train,0,2.9403205513954163,59
ragtruth_15254,train,1,2.914717972278595,104
ragtruth_15255,train,0,2.867856740951538,239
ragtruth_15256,train,0,2.7842209935188293,176
ragtruth_15257,train,1,2.656710237264633,249
ragtruth_15258,train,0,2.8540740609169006,91
ragtruth_15259,train,0,2.8222415447235107,64
ragtruth_1526,train,1,2.717175304889679,130
ragtruth_15260,train,1,2.823213219642639,106
ragtruth_15261,train,0,2.837906837463379,203
ragtruth_15262,train,0,2.856007754802704,196
ragtruth_15263,train,0,2.859432339668274,150
ragtruth_1527,train,0,2.7136178612709045,134
ragtruth_15270,train,0,2.886793613433838,58
ragtruth_15271,train,0,2.9466314911842346,29
ragtruth_15272,train,0,3.015555739402771,42
ragtruth_15273,train,1,2.930171549320221,178
ragtruth_15274,train,0,2.984106481075287,77
ragtruth_15275,train,0,2.9774773716926575,66
ragtruth_15276,train,0,3.2307920455932617,148
ragtruth_15277,train,0,2.957454025745392,304
ragtruth_15278,train,0,3.1520649194717407,143
ragtruth_15279,train,1,3.1427603363990784,204
ragtruth_1528,train,0,2.7671220302581787,161
ragtruth_15280,train,0,3.1411795020103455,199
ragtruth_15281,train,1,3.086293637752533,233
ragtruth_15282,train,0,2.6317547857761383,150
ragtruth_15283,train,0,2.7416572868824005,138
ragtruth_15284,train,1,2.9185051918029785,184
ragtruth_15285,train,0,2.8810225129127502,232
ragtruth_15286,train,1,2.851151704788208,236
ragtruth_15287,train,0,2.7533724904060364,208
ragtruth_1529,train,0,2.7746269702911377,128
ragtruth_15294,train,0,2.982040524482727,151
ragtruth_15295,train,1,2.950003743171692,223
ragtruth_15296,train,1,2.769253730773926,199
ragtruth_15297,train,1,2.882927179336548,226
ragtruth_15298,train,0,3.051866292953491,232
ragtruth_15299,train,0,2.872462272644043,262
ragtruth_153,train,1,3.169975221157074,90
ragtruth_15300,train,0,3.000592529773712,141
ragtruth_15301,train,0,3.1363301277160645,73
ragtruth_15302,train,0,2.5379264056682587,9
ragtruth_15303,train,1,2.7278223633766174,428
ragtruth_15304,train,1,2.9981594681739807,284
ragtruth_15305,train,1,2.775008738040924,395
ragtruth_15306,train,0,2.5616784393787384,9
ragtruth_15307,train,0,3.064699351787567,25
ragtruth_15308,train,1,3.039009153842926,102
ragtruth_15309,train,1,2.9929401874542236,139
ragtruth_15310,train,0,2.9271377325057983,131
ragtruth_15311,train,0,3.2160013914108276,45
ragtruth_15312,train,0,2.9478278756141663,65
ragtruth_15313,train,0,2.858120918273926,77
ragtruth_15314,train,0,3.090230703353882,92
ragtruth_15315,train,1,2.426260620355606,296
ragtruth_15316,train,1,2.7949098348617554,127
ragtruth_15317,train,0,2.9012688994407654,104
ragtruth_15318,train,0,3.120975911617279,66
ragtruth_15319,train,0,2.6586249470710754,9
ragtruth_15320,train,0,3.0352161526679993,114
ragtruth_15321,train,1,2.7696168422698975,290
ragtruth_15322,train,1,2.7050949335098267,337
ragtruth_15323,train,1,2.683033734560013,203
ragtruth_15324,train,0,2.9304322600364685,138
ragtruth_15325,train,0,2.8925503492355347,116
ragtruth_15326,train,0,2.9784728288650513,89
ragtruth_15327,train,0,2.8194006085395813,216
ragtruth_15328,train,0,2.853549361228943,153
ragtruth_15329,train,1,2.9168089032173157,168
ragtruth_15330,train,0,2.888489782810211,95
ragtruth_15331,train,0,2.8811267018318176,69
ragtruth_15332,train,1,2.409023702144623,69
ragtruth_15333,train,0,2.9001511335372925,149
ragtruth_15334,train,0,2.83400297164917,128
ragtruth_15335,train,1,2.890024483203888,169
ragtruth_15336,train,0,2.9595905542373657,134
ragtruth_15337,train,0,2.995055139064789,91
ragtruth_15338,train,0,2.907710075378418,121
ragtruth_15339,train,1,2.729302942752838,274
ragtruth_15340,train,1,2.872525215148926,221
ragtruth_15341,train,0,2.8494068384170532,147
ragtruth_15342,train,0,2.900432050228119,81
ragtruth_15343,train,0,2.8948000073432922,122
ragtruth_15344,train,0,2.955628216266632,58
ragtruth_15345,train,1,2.7619913816452026,222
ragtruth_15346,train,0,2.9697694182395935,96
ragtruth_15347,train,0,2.9713494181632996,62
ragtruth_15348,train,0,2.797523021697998,119
ragtruth_15349,train,0,2.8406023383140564,35
ragtruth_15350,train,0,2.6056646704673767,98
ragtruth_15351,train,1,2.636401742696762,301
ragtruth_15352,train,0,2.8492607474327087,177
ragtruth_15353,train,0,2.878543198108673,88
ragtruth_15354,train,0,2.8631480932235718,111
ragtruth_15355,train,0,2.8316176533699036,126
ragtruth_15356,train,0,2.871602952480316,169
ragtruth_15357,train,1,2.701101005077362,357
ragtruth_15358,train,0,2.8846976161003113,268
ragtruth_15359,train,0,2.701978921890259,274
ragtruth_1536,train,0,2.684177875518799,156
ragtruth_15360,train,0,3.153875470161438,137
ragtruth_15361,train,0,3.139243185520172,114
ragtruth_15362,train,0,3.0425644516944885,102
ragtruth_15363,train,1,3.0972062945365906,181
ragtruth_15364,train,0,3.216689884662628,142
ragtruth_15365,train,0,3.196319878101349,193
ragtruth_15366,train,0,2.872730791568756,127
ragtruth_15367,train,0,2.9270660281181335,104
ragtruth_15368,train,0,2.7995864748954773,103
ragtruth_15369,train,1,2.7936642169952393,244
ragtruth_1537,train,0,2.7289718985557556,279
ragtruth_15370,train,1,2.7997642755508423,239
ragtruth_15371,train,1,2.442149192094803,227
ragtruth_15372,train,0,2.9840710759162903,177
ragtruth_15373,train,0,3.1114813089370728,160
ragtruth_15374,train,1,3.07118684053421,173
ragtruth_15375,train,1,2.8319543600082397,324
ragtruth_15376,train,0,3.033945620059967,179
ragtruth_15377,train,0,2.962622344493866,195
ragtruth_15378,train,0,2.975010097026825,96
ragtruth_15379,train,0,2.995279908180237,32
ragtruth_1538,train,1,2.7259730100631714,122
ragtruth_15380,train,0,3.023903012275696,46
ragtruth_15381,train,0,3.17469722032547,109
ragtruth_15382,train,0,3.0858644247055054,66
ragtruth_15383,train,0,3.1303279995918274,92
ragtruth_15384,train,0,3.0685837864875793,107
ragtruth_15385,train,0,3.2236889004707336,84
ragtruth_15386,train,1,3.051562011241913,101
ragtruth_15387,train,1,3.013382852077484,226
ragtruth_15388,train,0,3.069712281227112,206
ragtruth_15389,train,0,2.984891653060913,114
ragtruth_1539,train,0,2.7635639309883118,136
ragtruth_15390,train,0,2.743810296058655,108
ragtruth_15391,train,0,2.5988860726356506,110
ragtruth_15392,train,1,2.4892320334911346,99
ragtruth_15393,train,0,2.908322274684906,150
ragtruth_15394,train,0,2.721730887889862,148
ragtruth_15395,train,0,2.6352154314517975,125
ragtruth_15396,train,0,3.0650967359542847,109
ragtruth_15397,train,0,3.1205565333366394,78
ragtruth_15398,train,1,2.947369933128357,83
ragtruth_15399,train,1,2.834712028503418,229
ragtruth_154,train,0,3.1195330023765564,75
ragtruth_1540,train,0,2.611961394548416,143
ragtruth_15400,train,0,2.861821949481964,172
ragtruth_15401,train,1,2.7861130833625793,161
ragtruth_15402,train,0,2.6257808804512024,133
ragtruth_15403,train,0,2.979887306690216,52
ragtruth_15404,train,1,2.6555320620536804,108
ragtruth_15405,train,0,2.8286187648773193,222
ragtruth_15406,train,0,2.845792293548584,185
ragtruth_15407,train,0,2.7396599650382996,123
ragtruth_15408,train,0,3.078261375427246,51
ragtruth_15409,train,0,2.8929465413093567,43
ragtruth_1541,train,0,2.6774898767471313,158
ragtruth_15410,train,1,3.0847915410995483,100
ragtruth_15411,train,1,3.0095443725585938,255
ragtruth_15412,train,0,3.134866774082184,87
ragtruth_15413,train,0,3.1413997411727905,115
ragtruth_15414,train,0,2.85147887468338,208
ragtruth_15415,train,0,3.128226935863495,111
ragtruth_15416,train,0,3.0176132917404175,155
ragtruth_15417,train,0,2.8485028743743896,248
ragtruth_15418,train,0,2.8277671933174133,253
ragtruth_15419,train,1,2.8518991470336914,314
ragtruth_1542,train,0,2.8308176398277283,166
ragtruth_15420,train,0,2.948601245880127,119
ragtruth_15421,train,0,2.6953126192092896,9
ragtruth_15422,train,0,2.9900501370429993,104
ragtruth_15423,train,0,2.8858792185783386,203
ragtruth_15424,train,0,2.854095220565796,201
ragtruth_15425,train,0,2.9129226207733154,86
ragtruth_15426,train,0,2.972772479057312,132
ragtruth_15427,train,0,3.1853758096694946,88
ragtruth_15428,train,0,3.0834916830062866,118
ragtruth_15429,train,1,2.7632561326026917,273
ragtruth_1543,train,0,2.877513885498047,194
ragtruth_15430,train,1,2.923869252204895,178
ragtruth_15431,train,1,2.7614197731018066,206
ragtruth_15432,train,0,2.906855821609497,111
ragtruth_15433,train,0,2.9817068576812744,136
ragtruth_15434,train,0,2.883217930793762,94
ragtruth_15435,train,0,2.878585994243622,172
ragtruth_15436,train,0,2.987481653690338,163
ragtruth_15437,train,0,2.943340539932251,130
ragtruth_1544,train,1,2.776721715927124,143
ragtruth_15444,train,0,2.617773652076721,112
ragtruth_15445,train,0,2.6774256229400635,87
ragtruth_15446,train,1,2.8617600202560425,62
ragtruth_15447,train,1,2.4402154088020325,206
ragtruth_15448,train,1,2.7343820333480835,139
ragtruth_15449,train,1,2.541868507862091,286
ragtruth_1545,train,0,2.921806037425995,153
ragtruth_15450,train,0,2.828529417514801,104
ragtruth_15451,train,0,2.816596508026123,97
ragtruth_15452,train,1,2.9169750213623047,125
ragtruth_15453,train,0,2.8681285977363586,153
ragtruth_15454,train,0,2.9917892813682556,150
ragtruth_15455,train,0,2.9047926664352417,187
ragtruth_15456,train,0,2.929523527622223,76
ragtruth_15457,train,0,2.895930767059326,77
ragtruth_15458,train,0,2.9872485995292664,110
ragtruth_15459,train,0,2.9612314701080322,151
ragtruth_1546,train,0,2.8942185640335083,141
ragtruth_15460,train,0,2.8611112236976624,116
ragtruth_15461,train,0,2.940194845199585,152
ragtruth_1547,train,0,2.9236823320388794,148
ragtruth_1548,train,0,2.7502136826515198,105
ragtruth_15486,train,0,3.088729977607727,93
ragtruth_15487,train,0,2.878645658493042,9
ragtruth_15488,train,1,3.080958366394043,148
ragtruth_15489,train,0,2.997701406478882,213
ragtruth_1549,train,0,2.916528642177582,124
ragtruth_15490,train,1,2.9468351006507874,220
ragtruth_15491,train,0,3.0928690433502197,91
ragtruth_15498,train,0,2.823553204536438,122
ragtruth_15499,train,0,3.0001254081726074,114
ragtruth_155,train,0,3.1539042592048645,94
ragtruth_1550,train,0,2.7747448682785034,80
ragtruth_15500,train,1,2.809616804122925,105
ragtruth_15501,train,1,2.922364830970764,249
ragtruth_15502,train,0,2.981480300426483,208
ragtruth_15503,train,1,2.826658606529236,144
ragtruth_15504,train,0,3.1168755888938904,168
ragtruth_15505,train,0,2.744156301021576,9
ragtruth_15506,train,0,3.1056166887283325,130
ragtruth_15507,train,1,2.8578523993492126,361
ragtruth_15508,train,1,2.8437063694000244,386
ragtruth_15509,train,1,2.718912661075592,415
ragtruth_1551,train,0,3.0557435154914856,89
ragtruth_1552,train,0,3.0853323936462402,81
ragtruth_15522,train,0,2.8092669248580933,123
ragtruth_15523,train,0,2.939463436603546,22
ragtruth_15524,train,0,2.93239289522171,83
ragtruth_15525,train,0,2.9090832471847534,141
ragtruth_15526,train,0,2.9765140414237976,90
ragtruth_15527,train,1,2.8963435888290405,112
ragtruth_15528,train,0,2.8846986293792725,39
ragtruth_15529,train,0,3.1005452275276184,19
ragtruth_1553,train,0,2.8595544695854187,115
ragtruth_15530,train,1,3.061379134654999,88
ragtruth_15531,train,1,2.910905182361603,336
ragtruth_15532,train,1,2.849071204662323,201
ragtruth_15533,train,1,3.0857826471328735,101
ragtruth_1554,train,0,2.6664066314697266,62
ragtruth_15540,train,0,2.8544827103614807,58
ragtruth_15541,train,0,2.8340665698051453,41
ragtruth_15542,train,0,2.905748188495636,123
ragtruth_15543,train,1,3.020908772945404,172
ragtruth_15544,train,0,2.989747166633606,116
ragtruth_15545,train,1,3.071873188018799,136
ragtruth_15546,train,0,3.1668983697891235,125
ragtruth_15547,train,0,3.137522041797638,232
ragtruth_15548,train,0,3.1535133719444275,136
ragtruth_15549,train,1,3.0268224477767944,293
ragtruth_1555,train,0,2.792456567287445,41
ragtruth_15550,train,1,2.9556636214256287,268
ragtruth_15551,train,1,2.933004677295685,249
ragtruth_15558,train,0,2.789232075214386,135
ragtruth_15559,train,0,2.922442078590393,122
ragtruth_1556,train,1,2.967595636844635,58
ragtruth_15560,train,1,2.7903732657432556,123
ragtruth_15561,train,0,2.659191519021988,283
ragtruth_15562,train,1,2.6305407285690308,227
ragtruth_15563,train,1,2.6560875475406647,244
ragtruth_1557,train,0,2.773681879043579,37
ragtruth_15570,train,0,3.1804615259170532,117
ragtruth_15571,train,0,3.1170400977134705,53
ragtruth_15572,train,1,3.143715977668762,236
ragtruth_15573,train,1,3.1623311638832092,244
ragtruth_15574,train,0,3.1273431181907654,168
ragtruth_15575,train,1,3.084924578666687,204
ragtruth_1558,train,0,2.9401815533638,42
ragtruth_15588,train,0,3.0390511751174927,115
ragtruth_15589,train,0,3.087224781513214,77
ragtruth_1559,train,0,2.7574557662010193,51
ragtruth_15590,train,1,3.0572131872177124,189
ragtruth_15591,train,0,2.9139363169670105,216
ragtruth_15592,train,0,3.043930947780609,203
ragtruth_15593,train,0,3.13541841506958,132
ragtruth_156,train,0,3.0568684339523315,81
ragtruth_15600,train,0,2.94623339176178,91
ragtruth_15601,train,0,2.967782735824585,108
ragtruth_15602,train,1,2.9264325499534607,139
ragtruth_15603,train,0,3.0968964099884033,148
ragtruth_15604,train,1,2.99101722240448,109
ragtruth_15605,train,1,2.776662230491638,210
ragtruth_15606,train,0,2.6782951951026917,151
ragtruth_15607,train,0,2.756736636161804,245
ragtruth_15608,train,0,2.713887631893158,198
ragtruth_15609,train,0,2.861066222190857,209
ragtruth_15610,train,0,2.7085585594177246,249
ragtruth_15611,train,0,2.9216007590293884,185
ragtruth_15618,train,1,2.9588318467140198,116
ragtruth_15619,train,0,2.9246925115585327,57
ragtruth_15620,train,0,3.049397647380829,81
ragtruth_15621,train,0,3.002610921859741,182
ragtruth_15622,train,1,3.061670422554016,107
ragtruth_15623,train,0,3.0460689067840576,62
ragtruth_15630,train,0,2.955728232860565,139
ragtruth_15631,train,0,2.954870641231537,194
ragtruth_15632,train,0,2.9741331934928894,96
ragtruth_15633,train,1,2.688548058271408,360
ragtruth_15634,train,0,2.8467946648597717,260
ragtruth_15635,train,0,2.9728593230247498,175
ragtruth_15636,train,0,2.786537826061249,97
ragtruth_15637,train,0,3.0289401412010193,33
ragtruth_15638,train,0,2.8604942560195923,72
ragtruth_15639,train,0,3.053193509578705,95
ragtruth_15640,train,0,3.082222580909729,53
ragtruth_15641,train,0,2.9882099628448486,104
ragtruth_15642,train,0,2.763699173927307,115
ragtruth_15643,train,0,2.9444854855537415,39
ragtruth_15644,train,0,2.9025386571884155,212
ragtruth_15645,train,0,2.7406399846076965,236
ragtruth_15646,train,1,2.775282919406891,165
ragtruth_15647,train,0,2.7434000968933105,172
ragtruth_15648,train,0,3.103280782699585,107
ragtruth_15649,train,0,3.114913761615753,110
ragtruth_15650,train,0,3.14181649684906,87
ragtruth_15651,train,1,2.9295847415924072,156
ragtruth_15652,train,0,3.094520092010498,100
ragtruth_15653,train,0,3.0721731185913086,159
ragtruth_1566,train,0,2.542487770318985,185
ragtruth_15660,train,0,3.101094603538513,125
ragtruth_15661,train,0,3.22560054063797,58
ragtruth_15662,train,0,3.1118863821029663,148
ragtruth_15663,train,1,2.8888795971870422,379
ragtruth_15664,train,0,3.2335028052330017,152
ragtruth_15665,train,1,3.1417383551597595,173
ragtruth_15666,train,0,2.8826366662979126,171
ragtruth_15667,train,0,2.644211709499359,9
ragtruth_15668,train,1,2.7721440196037292,151
ragtruth_15669,train,1,2.639940023422241,351
ragtruth_1567,train,0,2.6596267223358154,199
ragtruth_15670,train,1,2.8462300896644592,134
ragtruth_15671,train,1,2.732138752937317,231
ragtruth_15678,train,0,3.079122304916382,70
ragtruth_15679,train,0,3.1964786052703857,53
ragtruth_1568,train,1,2.5683145821094513,135
ragtruth_15680,train,1,3.269335150718689,90
ragtruth_15681,train,1,3.2089205980300903,245
ragtruth_15682,train,0,3.294490337371826,163
ragtruth_15683,train,1,3.0391151905059814,137
ragtruth_15684,train,0,3.1951864361763,80
ragtruth_15685,train,0,3.076009511947632,66
ragtruth_15686,train,0,3.1115440726280212,92
ragtruth_15687,train,1,2.9485214352607727,164
ragtruth_15688,train,1,2.967495918273926,229
ragtruth_15689,train,0,3.0774635672569275,144
ragtruth_1569,train,0,2.564235657453537,165
ragtruth_157,train,0,3.1117345094680786,100
ragtruth_1570,train,0,2.6185857951641083,121
ragtruth_15702,train,0,2.862777292728424,187
ragtruth_15703,train,0,2.767363727092743,169
ragtruth_15704,train,1,2.7476041316986084,228
ragtruth_15705,train,1,2.511053889989853,389
ragtruth_15706,train,0,2.781491279602051,206
ragtruth_15707,train,0,2.7146268486976624,185
ragtruth_1571,train,0,2.5725835263729095,151
ragtruth_15714,train,0,2.9445031881332397,116
ragtruth_15715,train,0,2.957687497138977,107
ragtruth_15716,train,1,3.0551863312721252,76
ragtruth_15717,train,0,3.023642897605896,178
ragtruth_15718,train,0,3.122429370880127,149
ragtruth_15719,train,0,2.8282994627952576,141
ragtruth_1572,train,0,2.7968408465385437,70
ragtruth_15720,train,0,3.2926565408706665,40
ragtruth_15721,train,0,3.1741060614585876,20
ragtruth_15722,train,0,3.0367071628570557,129
ragtruth_15723,train,0,3.1663021445274353,112
ragtruth_15724,train,0,3.204983651638031,86
ragtruth_15725,train,1,3.0041894912719727,82
ragtruth_1573,train,0,2.8156590461730957,85
ragtruth_15732,train,0,2.81211256980896,52
ragtruth_15733,train,0,3.0952138900756836,30
ragtruth_15734,train,0,3.019034504890442,67
ragtruth_15735,train,1,2.9809195399284363,103
ragtruth_15736,train,0,3.0103331208229065,129
ragtruth_15737,train,0,2.841407299041748,31
ragtruth_1574,train,1,2.8789456486701965,77
ragtruth_15744,train,0,2.84572035074234,136
ragtruth_15745,train,0,2.776012420654297,210
ragtruth_15746,train,0,2.8052348494529724,159
ragtruth_15747,train,0,2.5376064479351044,371
ragtruth_15748,train,1,2.5751217007637024,317
ragtruth_15749,train,1,2.690041184425354,242
ragtruth_1575,train,0,2.8585333824157715,60
ragtruth_15750,train,0,3.1210672855377197,118
ragtruth_15751,train,0,3.1457701325416565,66
ragtruth_15752,train,0,2.933479428291321,9
ragtruth_15753,train,1,3.095676064491272,205
ragtruth_15754,train,0,3.1141470670700073,159
ragtruth_15755,train,1,3.13158118724823,125
ragtruth_1576,train,0,2.8528539538383484,78
ragtruth_15762,train,0,2.828408360481262,82
ragtruth_15763,train,0,2.86521977186203,66
ragtruth_15764,train,0,2.7023656964302063,133
ragtruth_15765,train,0,2.576900690793991,171
ragtruth_15766,train,0,2.7129881978034973,122
ragtruth_15767,train,0,2.6755937337875366,124
ragtruth_1577,train,0,2.9440739154815674,60
ragtruth_15774,train,0,2.8517048954963684,90
ragtruth_15775,train,0,3.0668439269065857,47
ragtruth_15776,train,0,3.092565417289734,59
ragtruth_15777,train,1,2.8518744111061096,227
ragtruth_15778,train,0,2.8691795468330383,134
ragtruth_15779,train,0,2.860290229320526,102
ragtruth_1578,train,0,3.0653611421585083,71
ragtruth_1579,train,0,3.0229275822639465,84
ragtruth_15792,train,0,3.137905776500702,92
ragtruth_15793,train,0,3.0659717321395874,29
ragtruth_15794,train,0,2.5163994133472443,9
ragtruth_15795,train,0,2.9381365180015564,263
ragtruth_15796,train,0,2.7947729229927063,194
ragtruth_15797,train,1,3.0406662225723267,163
ragtruth_15798,train,0,2.6077187061309814,44
ragtruth_15799,train,0,2.8206812143325806,51
ragtruth_158,train,0,3.0848986506462097,96
ragtruth_1580,train,1,2.9634846448898315,103
ragtruth_15800,train,1,2.8651387691497803,101
ragtruth_15801,train,1,2.6856236457824707,147
ragtruth_15802,train,0,2.8365966081619263,157
ragtruth_15803,train,0,2.84576678276062,77
ragtruth_15804,train,0,2.8486875891685486,71
ragtruth_15805,train,0,2.7525827288627625,47
ragtruth_15806,train,0,2.888944149017334,73
ragtruth_15807,train,0,3.0515763759613037,159
ragtruth_15808,train,0,2.9024259448051453,143
ragtruth_15809,train,0,2.87936931848526,100
ragtruth_1581,train,1,2.897188186645508,85
ragtruth_15810,train,0,2.9973623752593994,84
ragtruth_15811,train,0,2.943215787410736,62
ragtruth_15812,train,0,2.957717537879944,75
ragtruth_15813,train,0,3.01479572057724,200
ragtruth_15814,train,0,3.0276625752449036,75
ragtruth_15815,train,0,2.9209211468696594,169
ragtruth_15816,train,0,2.823204278945923,136
ragtruth_15817,train,0,2.9525110721588135,140
ragtruth_15818,train,0,2.871357500553131,116
ragtruth_15819,train,0,2.9675703644752502,182
ragtruth_1582,train,0,2.9492605328559875,76
ragtruth_15820,train,0,2.888322591781616,273
ragtruth_15821,train,0,2.8038957118988037,184
ragtruth_15822,train,0,3.274706780910492,142
ragtruth_15823,train,0,3.325743019580841,141
ragtruth_15824,train,0,3.308930456638336,116
ragtruth_15825,train,0,3.0770262479782104,277
ragtruth_15826,train,0,3.215343177318573,178
ragtruth_15827,train,0,3.096941649913788,159
ragtruth_1583,train,0,2.9354204535484314,102
ragtruth_15834,train,0,3.1694589257240295,107
ragtruth_15835,train,0,3.1613343954086304,152
ragtruth_15836,train,1,3.0366408228874207,141
ragtruth_15837,train,1,2.92266309261322,231
ragtruth_15838,train,0,2.9434491991996765,213
ragtruth_15839,train,0,3.0265674591064453,190
ragtruth_1584,train,0,2.909794807434082,60
ragtruth_15840,train,0,2.8458786606788635,121
ragtruth_15841,train,0,3.0084933042526245,63
ragtruth_15842,train,0,2.9909437894821167,38
ragtruth_15843,train,0,3.0250914692878723,96
ragtruth_15844,train,1,2.8490700721740723,156
ragtruth_15845,train,0,2.9000333547592163,103
ragtruth_15846,train,0,2.595039427280426,119
ragtruth_15847,train,0,2.732824444770813,109
ragtruth_15848,train,1,2.4182400703430176,127
ragtruth_15849,train,1,2.607665240764618,311
ragtruth_1585,train,0,2.91740345954895,61
ragtruth_15850,train,0,2.669034242630005,141
ragtruth_15851,train,0,2.490573227405548,135
ragtruth_15852,train,0,3.11790531873703,117
ragtruth_15853,train,0,3.1817535758018494,108
ragtruth_15854,train,0,3.1588950157165527,77
ragtruth_15855,train,0,3.2088407278060913,130
ragtruth_15856,train,0,3.18280827999115,111
ragtruth_15857,train,0,3.135165214538574,40
ragtruth_1586,train,1,2.895124852657318,88
ragtruth_1587,train,0,2.8468138575553894,62
ragtruth_15870,train,0,2.9537395238876343,109
ragtruth_15871,train,0,2.9796693921089172,81
ragtruth_15872,train,1,2.8194828033447266,159
ragtruth_15873,train,1,2.940215528011322,296
ragtruth_15874,train,1,2.859517753124237,220
ragtruth_15875,train,1,2.875475764274597,194
ragtruth_15876,train,0,2.978683650493622,98
ragtruth_15877,train,0,3.1512423157691956,44
ragtruth_15878,train,1,3.103542923927307,124
ragtruth_15879,train,1,2.1481069922447205,346
ragtruth_1588,train,0,2.8515008687973022,60
ragtruth_15880,train,0,3.169090747833252,88
ragtruth_15881,train,0,3.0016562938690186,145
ragtruth_15882,train,0,3.017364203929901,165
ragtruth_15883,train,0,2.8072891235351562,99
ragtruth_15884,train,0,2.7896616458892822,9
ragtruth_15885,train,1,2.7383573055267334,273
ragtruth_15886,train,0,2.748790919780731,195
ragtruth_15887,train,1,2.733441472053528,259
ragtruth_1589,train,0,2.9154796600341797,46
ragtruth_159,train,0,3.0826268196105957,92
ragtruth_15912,train,0,2.8891652822494507,101
ragtruth_15913,train,0,2.7606243789196014,70
ragtruth_15914,train,0,2.9654106497764587,107
ragtruth_15915,train,1,2.849250316619873,227
ragtruth_15916,train,0,2.959014892578125,132
ragtruth_15917,train,0,2.8573328852653503,169
ragtruth_15918,train,0,2.9496517181396484,108
ragtruth_15919,train,0,2.8916842937469482,93
ragtruth_15920,train,1,2.8517443537712097,115
ragtruth_15921,train,0,2.971686840057373,178
ragtruth_15922,train,0,2.9397535920143127,128
ragtruth_15923,train,0,2.912239909172058,176
ragtruth_15930,train,0,2.947174608707428,123
ragtruth_15931,train,0,2.883069694042206,9
ragtruth_15932,train,0,2.883069694042206,9
ragtruth_15933,train,0,2.932505249977112,267
ragtruth_15934,train,0,3.011853277683258,122
ragtruth_15935,train,0,2.9161417484283447,89
ragtruth_15936,train,0,3.1182456612586975,162
ragtruth_15937,train,0,3.1612828373908997,76
ragtruth_15938,train,0,3.02784264087677,69
ragtruth_15939,train,0,3.2003849744796753,152
ragtruth_15940,train,0,3.037693202495575,200
