sample_id,split,label,logit_confidence,answer_token_count_used
ragtruth_15315,train,1,0.5109662413597107,296
ragtruth_15316,train,1,0.6065624356269836,127
ragtruth_15317,train,0,0.5322407484054565,104
ragtruth_15318,train,0,0.4740273356437683,66
ragtruth_15319,train,0,0.886713981628418,9
ragtruth_15320,train,0,0.4780155122280121,114
ragtruth_15321,train,1,0.46982017159461975,290
ragtruth_15322,train,1,0.49221542477607727,337
ragtruth_15323,train,1,0.5086952447891235,203
ragtruth_15324,train,0,0.5901505947113037,138
ragtruth_15325,train,0,0.5813770890235901,116
ragtruth_15326,train,0,0.5544700026512146,89
ragtruth_15327,train,0,0.6262839436531067,216
ragtruth_15328,train,0,0.5636110901832581,153
ragtruth_15329,train,1,0.6003495454788208,168
ragtruth_15330,train,0,0.45672744512557983,95
ragtruth_15331,train,0,0.5315791964530945,69
ragtruth_15332,train,1,0.487662672996521,69
ragtruth_15333,train,0,0.5861509442329407,149
ragtruth_15334,train,0,0.5726927518844604,128
ragtruth_15335,train,1,0.4903479516506195,169
ragtruth_15336,train,0,0.6348762512207031,134
ragtruth_15337,train,0,0.6241688132286072,91
ragtruth_15338,train,0,0.6253189444541931,121
ragtruth_15339,train,1,0.6133252382278442,274
ragtruth_15340,train,1,0.6347376108169556,221
ragtruth_15341,train,0,0.6457140445709229,147
ragtruth_15342,train,0,0.4535807967185974,81
ragtruth_15343,train,0,0.47076717019081116,122
ragtruth_15344,train,0,0.46530798077583313,58
ragtruth_15345,train,1,0.5330936312675476,222
ragtruth_15346,train,0,0.593026340007782,96
ragtruth_15347,train,0,0.5594823360443115,62
ragtruth_15348,train,0,0.5539101958274841,119
ragtruth_15349,train,0,0.5354183316230774,35
ragtruth_15350,train,0,0.48702138662338257,98
ragtruth_15351,train,1,0.5109602808952332,301
ragtruth_15352,train,0,0.5911422371864319,177
ragtruth_15353,train,0,0.45273053646087646,88
ragtruth_15354,train,0,0.5051071047782898,111
ragtruth_15355,train,0,0.6589643359184265,126
ragtruth_15356,train,0,0.602931559085846,169
ragtruth_15357,train,1,0.5702364444732666,357
ragtruth_15358,train,0,0.5117640495300293,268
ragtruth_15359,train,0,0.5850236415863037,274
ragtruth_1536,train,0,0.4217532277107239,156
ragtruth_15360,train,0,0.657470166683197,137
ragtruth_15361,train,0,0.6002245545387268,114
ragtruth_15362,train,0,0.6509467959403992,102
ragtruth_15363,train,1,0.5606396794319153,181
ragtruth_15364,train,0,0.5960646271705627,142
ragtruth_15365,train,0,0.6133536100387573,193
ragtruth_15366,train,0,0.5494582056999207,127
ragtruth_15367,train,0,0.5335025191307068,104
ragtruth_15368,train,0,0.5791926383972168,103
ragtruth_15369,train,1,0.5385109186172485,244
ragtruth_1537,train,0,0.41004249453544617,279
ragtruth_15370,train,1,0.5430989861488342,239
ragtruth_15371,train,1,0.4593890309333801,227
ragtruth_15372,train,0,0.7187801003456116,177
ragtruth_15373,train,0,0.6347153782844543,160
ragtruth_15374,train,1,0.5944848656654358,173
ragtruth_15375,train,1,0.6128015518188477,324
ragtruth_15376,train,0,0.6542767286300659,179
ragtruth_15377,train,0,0.6556075811386108,195
ragtruth_15378,train,0,0.5921525955200195,96
ragtruth_15379,train,0,0.49541574716567993,32
ragtruth_1538,train,1,0.34990015625953674,122
ragtruth_15380,train,0,0.4991450607776642,46
ragtruth_15381,train,0,0.5241676568984985,109
ragtruth_15382,train,0,0.5389673709869385,66
ragtruth_15383,train,0,0.46846306324005127,92
ragtruth_15384,train,0,0.5441848039627075,107
ragtruth_15385,train,0,0.47221001982688904,84
ragtruth_15386,train,1,0.5288946032524109,101
ragtruth_15387,train,1,0.41758909821510315,226
ragtruth_15388,train,0,0.4929608106613159,206
ragtruth_15389,train,0,0.44170787930488586,114
ragtruth_1539,train,0,0.40046146512031555,136
ragtruth_15390,train,0,0.6946131587028503,108
ragtruth_15391,train,0,0.7505744695663452,110
ragtruth_15392,train,1,0.5187536478042603,99
ragtruth_15393,train,0,0.6467592120170593,150
ragtruth_15394,train,0,0.6365366578102112,148
ragtruth_15395,train,0,0.6042370796203613,125
ragtruth_15396,train,0,0.5494797229766846,109
ragtruth_15397,train,0,0.4963870942592621,78
ragtruth_15398,train,1,0.4802567958831787,83
ragtruth_15399,train,1,0.5011113286018372,229
ragtruth_154,train,0,0.4678172767162323,75
ragtruth_1540,train,0,0.39111247658729553,143
ragtruth_15400,train,0,0.49811965227127075,172
ragtruth_15401,train,1,0.46214568614959717,161
ragtruth_15402,train,0,0.7695804834365845,133
ragtruth_15403,train,0,0.5165451765060425,52
ragtruth_15404,train,1,0.6748433113098145,108
ragtruth_15405,train,0,0.7224952578544617,222
ragtruth_15406,train,0,0.6950581073760986,185
ragtruth_15407,train,0,0.615577757358551,123
ragtruth_15408,train,0,0.5019683837890625,51
ragtruth_15409,train,0,0.7719337940216064,43
ragtruth_1541,train,0,0.38241469860076904,158
ragtruth_15410,train,1,0.5143859386444092,100
ragtruth_15411,train,1,0.5020793676376343,255
ragtruth_15412,train,0,0.49933186173439026,87
ragtruth_15413,train,0,0.5057820081710815,115
ragtruth_15414,train,0,0.5427255034446716,208
ragtruth_15415,train,0,0.524701714515686,111
ragtruth_15416,train,0,0.6008977293968201,155
ragtruth_15417,train,0,0.6594891548156738,248
ragtruth_15418,train,0,0.5786880850791931,253
ragtruth_15419,train,1,0.5579240918159485,314
ragtruth_1542,train,0,0.47524526715278625,166
ragtruth_15420,train,0,0.6098136305809021,119
ragtruth_15421,train,0,0.8679214119911194,9
ragtruth_15422,train,0,0.44164568185806274,104
ragtruth_15423,train,0,0.598457396030426,203
ragtruth_15424,train,0,0.5843057036399841,201
ragtruth_15425,train,0,0.5206204056739807,86
ragtruth_15426,train,0,0.5382592082023621,132
ragtruth_15427,train,0,0.4347844421863556,88
ragtruth_15428,train,0,0.5190372467041016,118
ragtruth_15429,train,1,0.48072922229766846,273
ragtruth_1543,train,0,0.43285173177719116,194
ragtruth_15430,train,1,0.5119289755821228,178
ragtruth_15431,train,1,0.40018782019615173,206
ragtruth_15432,train,0,0.5597496628761292,111
ragtruth_15433,train,0,0.5537456274032593,136
ragtruth_15434,train,0,0.6216264963150024,94
ragtruth_15435,train,0,0.6174450516700745,172
ragtruth_15436,train,0,0.4744457006454468,163
ragtruth_15437,train,0,0.4991997480392456,130
ragtruth_1544,train,1,0.45774394273757935,143
ragtruth_15444,train,0,0.7113779783248901,112
ragtruth_15445,train,0,0.5813004374504089,87
ragtruth_15446,train,1,0.45538774132728577,62
ragtruth_15447,train,1,0.4951845705509186,206
ragtruth_15448,train,1,0.4608132243156433,139
ragtruth_15449,train,1,0.44944271445274353,286
ragtruth_1545,train,0,0.5327180624008179,153
ragtruth_15450,train,0,0.6360178589820862,104
ragtruth_15451,train,0,0.6914576888084412,97
ragtruth_15452,train,1,0.4952799677848816,125
ragtruth_15453,train,0,0.4815308451652527,153
ragtruth_15454,train,0,0.48983705043792725,150
ragtruth_15455,train,0,0.4939141869544983,187
ragtruth_15456,train,0,0.6709198951721191,76
ragtruth_15457,train,0,0.7028878927230835,77
ragtruth_15458,train,0,0.6185736656188965,110
ragtruth_15459,train,0,0.6985190510749817,151
ragtruth_1546,train,0,0.45702633261680603,141
ragtruth_15460,train,0,0.7255186438560486,116
ragtruth_15461,train,0,0.6970874667167664,152
ragtruth_1547,train,0,0.4081534147262573,148
ragtruth_1548,train,0,0.6672146320343018,105
ragtruth_15486,train,0,0.6289924383163452,93
ragtruth_15487,train,0,0.8541452288627625,9
ragtruth_15488,train,1,0.45470747351646423,148
ragtruth_15489,train,0,0.5599938631057739,213
ragtruth_1549,train,0,0.4710875153541565,124
ragtruth_15490,train,1,0.6033748388290405,220
ragtruth_15491,train,0,0.5140825510025024,91
ragtruth_15498,train,0,0.6296040415763855,122
ragtruth_15499,train,0,0.6346428394317627,114
ragtruth_155,train,0,0.48715370893478394,94
ragtruth_1550,train,0,0.45986098051071167,80
ragtruth_15500,train,1,0.5272997617721558,105
ragtruth_15501,train,1,0.48031988739967346,249
ragtruth_15502,train,0,0.5410646200180054,208
ragtruth_15503,train,1,0.6246473789215088,144
ragtruth_15504,train,0,0.5020467638969421,168
ragtruth_15505,train,0,0.8725049495697021,9
ragtruth_15506,train,0,0.5147554874420166,130
ragtruth_15507,train,1,0.5126575231552124,361
ragtruth_15508,train,1,0.4691762924194336,386
ragtruth_15509,train,1,0.4728859066963196,415
ragtruth_1551,train,0,0.4172487258911133,89
ragtruth_1552,train,0,0.3738689720630646,81
ragtruth_15522,train,0,0.6121745109558105,123
ragtruth_15523,train,0,0.46977728605270386,22
ragtruth_15524,train,0,0.48316726088523865,83
ragtruth_15525,train,0,0.5728185176849365,141
ragtruth_15526,train,0,0.49311861395835876,90
ragtruth_15527,train,1,0.5686169862747192,112
ragtruth_15528,train,0,0.6832181811332703,39
ragtruth_15529,train,0,0.6092798709869385,19
ragtruth_1553,train,0,0.5330971479415894,115
ragtruth_15530,train,1,0.4970041513442993,88
ragtruth_15531,train,1,0.5680075883865356,336
ragtruth_15532,train,1,0.5000945925712585,201
ragtruth_15533,train,1,0.48434701561927795,101
ragtruth_1554,train,0,0.6276892423629761,62
ragtruth_15540,train,0,0.5688902139663696,58
ragtruth_15541,train,0,0.773867666721344,41
ragtruth_15542,train,0,0.5786697268486023,123
ragtruth_15543,train,1,0.5708499550819397,172
ragtruth_15544,train,0,0.5847554802894592,116
ragtruth_15545,train,1,0.5547506809234619,136
ragtruth_15546,train,0,0.46330735087394714,125
ragtruth_15547,train,0,0.4870111644268036,232
ragtruth_15548,train,0,0.5161213874816895,136
ragtruth_15549,train,1,0.5352914929389954,293
ragtruth_1555,train,0,0.6512038111686707,41
ragtruth_15550,train,1,0.48665374517440796,268
ragtruth_15551,train,1,0.5141391754150391,249
ragtruth_15558,train,0,0.43626081943511963,135
ragtruth_15559,train,0,0.36235880851745605,122
ragtruth_1556,train,1,0.445519357919693,58
ragtruth_15560,train,1,0.3983008563518524,123
ragtruth_15561,train,0,0.4293612837791443,283
ragtruth_15562,train,1,0.44296735525131226,227
ragtruth_15563,train,1,0.4155678153038025,244
ragtruth_1557,train,0,0.660740852355957,37
ragtruth_15570,train,0,0.5484822392463684,117
ragtruth_15571,train,0,0.5843073725700378,53
ragtruth_15572,train,1,0.4979766309261322,236
ragtruth_15573,train,1,0.5961794257164001,244
ragtruth_15574,train,0,0.5699375867843628,168
ragtruth_15575,train,1,0.6098413467407227,204
ragtruth_1558,train,0,0.3910847306251526,42
ragtruth_15588,train,0,0.6358163356781006,115
ragtruth_15589,train,0,0.534868597984314,77
ragtruth_1559,train,0,0.6010075807571411,51
ragtruth_15590,train,1,0.5914831161499023,189
ragtruth_15591,train,0,0.6065583825111389,216
ragtruth_15592,train,0,0.529022216796875,203
ragtruth_15593,train,0,0.596211850643158,132
ragtruth_156,train,0,0.49466732144355774,81
ragtruth_15600,train,0,0.5050583481788635,91
ragtruth_15601,train,0,0.5509568452835083,108
ragtruth_15602,train,1,0.631385326385498,139
ragtruth_15603,train,0,0.48970597982406616,148
ragtruth_15604,train,1,0.5383701920509338,109
ragtruth_15605,train,1,0.46050161123275757,210
ragtruth_15606,train,0,0.662916362285614,151
ragtruth_15607,train,0,0.6058704257011414,245
ragtruth_15608,train,0,0.7862348556518555,198
ragtruth_15609,train,0,0.7277969121932983,209
ragtruth_15610,train,0,0.5980886220932007,249
ragtruth_15611,train,0,0.5223373770713806,185
ragtruth_15618,train,1,0.6710643768310547,116
ragtruth_15619,train,0,0.545357882976532,57
ragtruth_15620,train,0,0.5512466430664062,81
ragtruth_15621,train,0,0.622378945350647,182
ragtruth_15622,train,1,0.5560981035232544,107
ragtruth_15623,train,0,0.47755447030067444,62
ragtruth_15630,train,0,0.6021138429641724,139
ragtruth_15631,train,0,0.6037192344665527,194
ragtruth_15632,train,0,0.5925493240356445,96
ragtruth_15633,train,1,0.5407320261001587,360
ragtruth_15634,train,0,0.5845749974250793,260
ragtruth_15635,train,0,0.6741616725921631,175
ragtruth_15636,train,0,0.8058856129646301,97
ragtruth_15637,train,0,0.7060529589653015,33
ragtruth_15638,train,0,0.7577672600746155,72
ragtruth_15639,train,0,0.6548464894294739,95
ragtruth_15640,train,0,0.5583281517028809,53
ragtruth_15641,train,0,0.6562750339508057,104
ragtruth_15642,train,0,0.7278605699539185,115
ragtruth_15643,train,0,0.5764389038085938,39
ragtruth_15644,train,0,0.6288063526153564,212
ragtruth_15645,train,0,0.7419625520706177,236
ragtruth_15646,train,1,0.5513919591903687,165
ragtruth_15647,train,0,0.6020663380622864,172
ragtruth_15648,train,0,0.6131445169448853,107
ragtruth_15649,train,0,0.49721667170524597,110
ragtruth_15650,train,0,0.5320661067962646,87
ragtruth_15651,train,1,0.5082223415374756,156
ragtruth_15652,train,0,0.5199819207191467,100
ragtruth_15653,train,0,0.5272454023361206,159
ragtruth_1566,train,0,0.4598328471183777,185
ragtruth_15660,train,0,0.5347858667373657,125
ragtruth_15661,train,0,0.40535661578178406,58
ragtruth_15662,train,0,0.550101637840271,148
ragtruth_15663,train,1,0.5605098605155945,379
ragtruth_15664,train,0,0.5542147755622864,152
ragtruth_15665,train,1,0.5789321660995483,173
ragtruth_15666,train,0,0.6349481344223022,171
ragtruth_15667,train,0,0.8840916156768799,9
ragtruth_15668,train,1,0.5775236487388611,151
ragtruth_15669,train,1,0.7353931069374084,351
ragtruth_1567,train,0,0.41599398851394653,199
ragtruth_15670,train,1,0.5900009870529175,134
ragtruth_15671,train,1,0.6246161460876465,231
ragtruth_15678,train,0,0.6868893504142761,70
ragtruth_15679,train,0,0.6348453760147095,53
ragtruth_1568,train,1,0.4740939736366272,135
ragtruth_15680,train,1,0.5638640522956848,90
ragtruth_15681,train,1,0.5053961277008057,245
ragtruth_15682,train,0,0.533484160900116,163
ragtruth_15683,train,1,0.4526623785495758,137
ragtruth_15684,train,0,0.5351669192314148,80
ragtruth_15685,train,0,0.44948726892471313,66
ragtruth_15686,train,0,0.4731680750846863,92
ragtruth_15687,train,1,0.48230546712875366,164
ragtruth_15688,train,1,0.5601533055305481,229
ragtruth_15689,train,0,0.4726368188858032,144
ragtruth_1569,train,0,0.5206793546676636,165
ragtruth_157,train,0,0.47858336567878723,100
ragtruth_1570,train,0,0.44208604097366333,121
ragtruth_15702,train,0,0.5533359050750732,187
ragtruth_15703,train,0,0.7020183205604553,169
ragtruth_15704,train,1,0.6094126105308533,228
ragtruth_15705,train,1,0.576200544834137,389
ragtruth_15706,train,0,0.5674048066139221,206
ragtruth_15707,train,0,0.6018726229667664,185
ragtruth_1571,train,0,0.49340566992759705,151
ragtruth_15714,train,0,0.6477975249290466,116
ragtruth_15715,train,0,0.5873088836669922,107
ragtruth_15716,train,1,0.5880234241485596,76
ragtruth_15717,train,0,0.5944896936416626,178
ragtruth_15718,train,0,0.5430997014045715,149
ragtruth_15719,train,0,0.5880764126777649,141
ragtruth_1572,train,0,0.6535754799842834,70
ragtruth_15720,train,0,0.5223962068557739,40
ragtruth_15721,train,0,0.45358172059059143,20
ragtruth_15722,train,0,0.5105009078979492,129
ragtruth_15723,train,0,0.5914683938026428,112
ragtruth_15724,train,0,0.4761579632759094,86
ragtruth_15725,train,1,0.561737596988678,82
ragtruth_1573,train,0,0.6370835304260254,85
ragtruth_15732,train,0,0.6753937602043152,52
ragtruth_15733,train,0,0.5633992552757263,30
ragtruth_15734,train,0,0.5472413897514343,67
ragtruth_15735,train,1,0.6433104276657104,103
ragtruth_15736,train,0,0.5838634371757507,129
ragtruth_15737,train,0,0.5566238164901733,31
ragtruth_1574,train,1,0.6027078032493591,77
ragtruth_15744,train,0,0.5673914551734924,136
ragtruth_15745,train,0,0.5697672367095947,210
ragtruth_15746,train,0,0.5851938128471375,159
ragtruth_15747,train,0,0.6233490705490112,371
ragtruth_15748,train,1,0.6174180507659912,317
ragtruth_15749,train,1,0.5633655786514282,242
ragtruth_1575,train,0,0.6395784020423889,60
ragtruth_15750,train,0,0.6152250170707703,118
ragtruth_15751,train,0,0.6864452958106995,66
ragtruth_15752,train,0,0.8412134647369385,9
ragtruth_15753,train,1,0.47998812794685364,205
ragtruth_15754,train,0,0.5886228084564209,159
ragtruth_15755,train,1,0.5424098968505859,125
ragtruth_1576,train,0,0.5602093935012817,78
ragtruth_15762,train,0,0.6774508953094482,82
ragtruth_15763,train,0,0.6837269067764282,66
ragtruth_15764,train,0,0.7487671971321106,133
ragtruth_15765,train,0,0.653721809387207,171
ragtruth_15766,train,0,0.6660223007202148,122
ragtruth_15767,train,0,0.7938358783721924,124
ragtruth_1577,train,0,0.6107187867164612,60
ragtruth_15774,train,0,0.7752888798713684,90
ragtruth_15775,train,0,0.563106894493103,47
ragtruth_15776,train,0,0.553981602191925,59
ragtruth_15777,train,1,0.5954220294952393,227
ragtruth_15778,train,0,0.6538203358650208,134
ragtruth_15779,train,0,0.6601828932762146,102
ragtruth_1578,train,0,0.5816237330436707,71
ragtruth_1579,train,0,0.6205168962478638,84
ragtruth_15792,train,0,0.4873204529285431,92
ragtruth_15793,train,0,0.4731409251689911,29
ragtruth_15794,train,0,0.8753660917282104,9
ragtruth_15795,train,0,0.6285017728805542,263
ragtruth_15796,train,0,0.6912575960159302,194
ragtruth_15797,train,1,0.4889723062515259,163
ragtruth_15798,train,0,0.5249242782592773,44
ragtruth_15799,train,0,0.4664994776248932,51
ragtruth_158,train,0,0.5392520427703857,96
ragtruth_1580,train,1,0.5155361890792847,103
ragtruth_15800,train,1,0.6137420535087585,101
ragtruth_15801,train,1,0.6484161615371704,147
ragtruth_15802,train,0,0.5792810320854187,157
ragtruth_15803,train,0,0.5087792277336121,77
ragtruth_15804,train,0,0.5844905376434326,71
ragtruth_15805,train,0,0.574550449848175,47
ragtruth_15806,train,0,0.5419591069221497,73
ragtruth_15807,train,0,0.6187050938606262,159
ragtruth_15808,train,0,0.6239926815032959,143
ragtruth_15809,train,0,0.6021140813827515,100
ragtruth_1581,train,1,0.5864049792289734,85
ragtruth_15810,train,0,0.5795518159866333,84
ragtruth_15811,train,0,0.5754164457321167,62
ragtruth_15812,train,0,0.6908509135246277,75
ragtruth_15813,train,0,0.5859929919242859,200
ragtruth_15814,train,0,0.6390764713287354,75
ragtruth_15815,train,0,0.60150146484375,169
ragtruth_15816,train,0,0.6481334567070007,136
ragtruth_15817,train,0,0.5285009145736694,140
ragtruth_15818,train,0,0.46868574619293213,116
ragtruth_15819,train,0,0.6090007424354553,182
ragtruth_1582,train,0,0.5138448476791382,76
ragtruth_15820,train,0,0.5449291467666626,273
ragtruth_15821,train,0,0.7600682973861694,184
ragtruth_15822,train,0,0.49079078435897827,142
ragtruth_15823,train,0,0.5520910024642944,141
ragtruth_15824,train,0,0.4749019742012024,116
ragtruth_15825,train,0,0.5236656665802002,277
ragtruth_15826,train,0,0.5176090598106384,178
ragtruth_15827,train,0,0.4718998372554779,159
ragtruth_1583,train,0,0.5571910738945007,102
ragtruth_15834,train,0,0.656629204750061,107
ragtruth_15835,train,0,0.6029587388038635,152
ragtruth_15836,train,1,0.5118203163146973,141
ragtruth_15837,train,1,0.646574079990387,231
ragtruth_15838,train,0,0.6718065738677979,213
ragtruth_15839,train,0,0.5772385597229004,190
ragtruth_1584,train,0,0.5780804753303528,60
ragtruth_15840,train,0,0.5332393050193787,121
ragtruth_15841,train,0,0.48245322704315186,63
ragtruth_15842,train,0,0.5787284970283508,38
ragtruth_15843,train,0,0.4115349352359772,96
ragtruth_15844,train,1,0.5593281388282776,156
ragtruth_15845,train,0,0.5210824608802795,103
ragtruth_15846,train,0,0.6898232102394104,119
ragtruth_15847,train,0,0.731451690196991,109
ragtruth_15848,train,1,0.6595848202705383,127
ragtruth_15849,train,1,0.5408173203468323,311
ragtruth_1585,train,0,0.6031531691551208,61
ragtruth_15850,train,0,0.6122534275054932,141
ragtruth_15851,train,0,0.6417753100395203,135
ragtruth_15852,train,0,0.6527565121650696,117
ragtruth_15853,train,0,0.4952247440814972,108
ragtruth_15854,train,0,0.496427059173584,77
ragtruth_15855,train,0,0.534344494342804,130
ragtruth_15856,train,0,0.4308903217315674,111
ragtruth_15857,train,0,0.614106297492981,40
ragtruth_1586,train,1,0.4855577349662781,88
ragtruth_1587,train,0,0.5553382635116577,62
ragtruth_15870,train,0,0.64795982837677,109
ragtruth_15871,train,0,0.5617825388908386,81
ragtruth_15872,train,1,0.4902278482913971,159
ragtruth_15873,train,1,0.5213971734046936,296
ragtruth_15874,train,1,0.6141416430473328,220
ragtruth_15875,train,1,0.5085350275039673,194
ragtruth_15876,train,0,0.5916814208030701,98
ragtruth_15877,train,0,0.6582784056663513,44
ragtruth_15878,train,1,0.5231574177742004,124
ragtruth_15879,train,1,0.8523036241531372,346
ragtruth_1588,train,0,0.5342246890068054,60
ragtruth_15880,train,0,0.5753774642944336,88
ragtruth_15881,train,0,0.6165665984153748,145
ragtruth_15882,train,0,0.6504006385803223,165
ragtruth_15883,train,0,0.7509904503822327,99
ragtruth_15884,train,0,0.8748700022697449,9
ragtruth_15885,train,1,0.6692614555358887,273
ragtruth_15886,train,0,0.7932797074317932,195
ragtruth_15887,train,1,0.6756031513214111,259
ragtruth_1589,train,0,0.48710325360298157,46
ragtruth_159,train,0,0.44693705439567566,92
ragtruth_15912,train,0,0.639771044254303,101
ragtruth_15913,train,0,0.5173603892326355,70
ragtruth_15914,train,0,0.46867868304252625,107
ragtruth_15915,train,1,0.5413000583648682,227
ragtruth_15916,train,0,0.5388131141662598,132
ragtruth_15917,train,0,0.556799590587616,169
ragtruth_15918,train,0,0.6467406153678894,108
ragtruth_15919,train,0,0.6319530606269836,93
ragtruth_15920,train,1,0.6901150941848755,115
ragtruth_15921,train,0,0.6709778904914856,178
ragtruth_15922,train,0,0.6113537549972534,128
ragtruth_15923,train,0,0.5562251806259155,176
ragtruth_15930,train,0,0.5660724639892578,123
ragtruth_15931,train,0,0.8597369194030762,9
ragtruth_15932,train,0,0.8597369194030762,9
ragtruth_15933,train,0,0.5154560804367065,267
ragtruth_15934,train,0,0.4362765848636627,122
ragtruth_15935,train,0,0.5195607542991638,89
ragtruth_15936,train,0,0.5148231387138367,162
ragtruth_15937,train,0,0.5774877667427063,76
ragtruth_15938,train,0,0.601651132106781,69
ragtruth_15939,train,0,0.5411557555198669,152
ragtruth_15940,train,0,0.5429749488830566,200
ragtruth_15941,train,0,0.5658214688301086,76
ragtruth_15954,train,0,0.6509285569190979,114
ragtruth_15955,train,0,0.6117081046104431,51
ragtruth_15956,train,1,0.5479363799095154,58
ragtruth_15957,train,0,0.5513474941253662,279
ragtruth_15958,train,0,0.5145329236984253,311
ragtruth_15959,train,0,0.5562018752098083,206
ragtruth_1596,train,0,0.46886640787124634,235
ragtruth_15960,train,0,0.3908440172672272,79
ragtruth_15961,train,0,0.7885348200798035,21
ragtruth_15962,train,0,0.8778903484344482,9
ragtruth_15963,train,0,0.40679118037223816,223
ragtruth_15964,train,0,0.4456523060798645,122
ragtruth_15965,train,0,0.4749309718608856,158
ragtruth_15966,train,0,0.5800786018371582,17
ragtruth_15967,train,0,0.49373435974121094,26
ragtruth_15968,train,0,0.9053561091423035,9
ragtruth_15969,train,0,0.522868812084198,152
ragtruth_1597,train,0,0.48027315735816956,274
ragtruth_15970,train,0,0.4825068414211273,118
ragtruth_15971,train,1,0.469112366437912,175
ragtruth_15972,train,0,0.7021571397781372,98
ragtruth_15973,train,0,0.7672625780105591,100
ragtruth_15974,train,0,0.8770296573638916,9
ragtruth_15975,train,0,0.5464505553245544,196
ragtruth_15976,train,1,0.7132200002670288,149
ragtruth_15977,train,0,0.5551432371139526,67
ragtruth_15978,train,0,0.5389216542243958,110
ragtruth_15979,train,0,0.38647252321243286,9
ragtruth_1598,train,1,0.44273099303245544,123
ragtruth_15980,train,0,0.38647252321243286,9
ragtruth_15981,train,1,0.4557439684867859,226
ragtruth_15982,train,0,0.4142969846725464,210
ragtruth_15983,train,1,0.4421951472759247,304
ragtruth_1599,train,0,0.5008332133293152,169
ragtruth_15990,train,0,0.650190532207489,149
ragtruth_15991,train,0,0.6275066137313843,139
ragtruth_15992,train,0,0.6805024743080139,200
ragtruth_15993,train,0,0.5773131251335144,245
ragtruth_15994,train,0,0.5307998657226562,276
ragtruth_15995,train,0,0.5897812843322754,274
ragtruth_15996,train,0,0.6815049052238464,118
ragtruth_15997,train,0,0.5411584973335266,37
ragtruth_15998,train,0,0.4483519196510315,63
ragtruth_15999,train,1,0.6485810875892639,285
ragtruth_16,train,0,0.5012259483337402,80
ragtruth_160,train,1,0.4090268313884735,60
ragtruth_1600,train,0,0.46103501319885254,141
ragtruth_16000,train,0,0.6435921788215637,196
ragtruth_16001,train,0,0.6959266066551208,210
ragtruth_16002,train,0,0.7370266914367676,159
ragtruth_16003,train,0,0.7700154185295105,74
ragtruth_16004,train,0,0.7745541930198669,78
ragtruth_16005,train,0,0.599519670009613,273
ragtruth_16006,train,0,0.6285646557807922,356
ragtruth_16007,train,0,0.6154232621192932,166
ragtruth_16008,train,0,0.5935807228088379,126
ragtruth_16009,train,0,0.4803107976913452,42
ragtruth_1601,train,0,0.4478093385696411,125
ragtruth_16010,train,1,0.5854576230049133,107
ragtruth_16011,train,1,0.6372787356376648,366
ragtruth_16012,train,1,0.5715671181678772,205
ragtruth_16013,train,1,0.5761224031448364,227
ragtruth_16014,train,0,0.6526475548744202,133
ragtruth_16015,train,0,0.5255717039108276,120
ragtruth_16016,train,0,0.6159555912017822,92
ragtruth_16017,train,0,0.602235734462738,261
ragtruth_16018,train,1,0.6607696413993835,283
ragtruth_16019,train,1,0.5643446445465088,172
ragtruth_16020,train,0,0.8495461940765381,9
ragtruth_16021,train,1,0.4094609022140503,37
ragtruth_16022,train,0,0.45686542987823486,138
ragtruth_16023,train,1,0.43034908175468445,260
ragtruth_16024,train,0,0.35527119040489197,71
ragtruth_16025,train,1,0.38953670859336853,111
ragtruth_16026,train,0,0.7743244171142578,11
ragtruth_16027,train,0,0.8629366159439087,9
ragtruth_16028,train,1,0.5424069762229919,118
ragtruth_16029,train,0,0.4881971478462219,183
ragtruth_16030,train,0,0.5725021958351135,129
ragtruth_16031,train,0,0.527225136756897,65
ragtruth_16038,train,0,0.5583506226539612,57
ragtruth_16039,train,0,0.40577009320259094,36
ragtruth_16040,train,0,0.42646345496177673,74
ragtruth_16041,train,0,0.44482508301734924,102
ragtruth_16042,train,0,0.5157679915428162,98
ragtruth_16043,train,0,0.4922952353954315,82
ragtruth_16044,train,0,0.44159677624702454,28
ragtruth_16045,train,0,0.4828622043132782,42
ragtruth_16046,train,0,0.4751445949077606,36
ragtruth_16047,train,0,0.6298171281814575,138
ragtruth_16048,train,1,0.6917163133621216,190
ragtruth_16049,train,1,0.4402090013027191,24
ragtruth_16050,train,0,0.4885854423046112,93
ragtruth_16051,train,0,0.5013137459754944,67
ragtruth_16052,train,0,0.5374902486801147,129
ragtruth_16053,train,1,0.539452075958252,303
ragtruth_16054,train,1,0.465049684047699,237
ragtruth_16055,train,0,0.48983779549598694,197
ragtruth_16056,train,1,0.4995202124118805,62
ragtruth_16057,train,0,0.5502904057502747,42
ragtruth_16058,train,0,0.4090152680873871,61
ragtruth_16059,train,0,0.48772919178009033,78
ragtruth_16060,train,1,0.46176111698150635,119
ragtruth_16061,train,0,0.440095454454422,99
ragtruth_16074,train,0,0.8636739253997803,9
ragtruth_16075,train,0,0.8636739253997803,9
ragtruth_16076,train,1,0.5319560766220093,121
ragtruth_16077,train,1,0.46355125308036804,56
ragtruth_16078,train,1,0.5534529685974121,124
ragtruth_16079,train,0,0.4697023630142212,68
ragtruth_1608,train,0,0.4379456341266632,127
ragtruth_16080,train,0,0.6058935523033142,85
ragtruth_16081,train,1,0.5598081946372986,51
