sample_id,label,pred_label,prob_hallucinated,cosine_drift,mahalanobis_distance,pca_deviation,logit_lens_divergence,cross_layer_disagreement,uncertainty_ensemble,consistency_metric,attention_variance,layer_confidence_degradation,entropy_variance,attention_entropy,margin
ragtruth_16155,1,0,0.2966049432781852,0.29715651273727417,158.75765991210938,7947.3681640625,0.4449799060821533,0.3378746509552002,175.71426391601562,0.7951688766479492,113.23279571533203,-346.4078369140625,0.0008844457333907485,2.9372693300247192,0.7033950567218148
ragtruth_10296,0,1,0.7029893271043076,0.29606953263282776,72.21792602539062,2016.6766357421875,0.4978354871273041,0.34499943256378174,152.71319580078125,0.6144871115684509,113.0796127319336,-359.67681884765625,0.0031066357623785734,2.6519196927547455,0.7029893271043076
ragtruth_7725,0,1,0.7027325174931068,0.286763459444046,88.32231903076172,3415.573486328125,0.5126050710678101,0.35927388072013855,167.323486328125,0.6427186131477356,108.57373809814453,-424.68896484375,0.0019655246287584305,2.5629339814186096,0.7027325174931068
ragtruth_5452,1,0,0.29860390931916103,0.28465232253074646,122.10115051269531,5347.4033203125,0.44117647409439087,0.32598572969436646,183.3143768310547,0.7566543817520142,136.82420349121094,-352.27471923828125,0.004657007288187742,2.756004273891449,0.701396090680839
ragtruth_10115,0,1,0.7013269145197277,0.290709912776947,79.8331069946289,2567.41943359375,0.5104761719703674,0.35685935616493225,156.46978759765625,0.6486070156097412,102.30070495605469,-381.7852783203125,0.003302275203168392,2.5761482417583466,0.7013269145197277
ragtruth_9510,0,1,0.7013152312996974,0.2926786243915558,78.77217864990234,2605.552001953125,0.5040767192840576,0.35665643215179443,159.54498291015625,0.6346365809440613,105.96952056884766,-391.7744140625,0.0026179784908890724,2.5802906155586243,0.7013152312996974
ragtruth_8640,0,1,0.7010532161922784,0.2873692214488983,85.61187744140625,3212.92236328125,0.514207661151886,0.3588724732398987,165.89151000976562,0.6491039395332336,106.38019561767578,-419.3199462890625,0.00013455971202347428,2.635749787092209,0.7010532161922784
ragtruth_8171,0,1,0.700513029753188,0.2936801612377167,72.72328186035156,2222.85986328125,0.49789029359817505,0.3584975004196167,152.9607696533203,0.6325039863586426,101.18037414550781,-380.19403076171875,0.018063899129629135,2.4984855949878693,0.700513029753188
ragtruth_14323,1,0,0.29965369195486624,0.29447680711746216,125.00300598144531,5667.7333984375,0.47733333706855774,0.32812678813934326,187.73471069335938,0.8385449647903442,114.2745132446289,-350.3471374511719,0.0013093220768496394,3.160166084766388,0.7003463080451338
ragtruth_9522,0,1,0.7002845199157748,0.2886258661746979,82.57760620117188,2835.158203125,0.5169154405593872,0.3597690463066101,157.74679565429688,0.6604005694389343,100.99555206298828,-386.7362365722656,0.013417831622064114,2.5129065215587616,0.7002845199157748
ragtruth_7986,0,1,0.7001356590644096,0.29039427638053894,77.38523864746094,2373.78662109375,0.5127853751182556,0.3561939597129822,156.42486572265625,0.6529393792152405,102.16122436523438,-374.7246398925781,0.01730038970708847,2.391604781150818,0.7001356590644096
ragtruth_7746,0,1,0.6997567844015916,0.29085803031921387,78.6471176147461,2639.610107421875,0.5087962746620178,0.3556485176086426,157.05657958984375,0.6489109396934509,101.14666748046875,-377.6077880859375,0.0003520483442116529,2.5819630324840546,0.6997567844015916
ragtruth_15266,1,0,0.30059180012190545,0.2853146195411682,121.71650695800781,5962.59130859375,0.4559670686721802,0.33974748849868774,173.734375,0.8078086972236633,113.34996795654297,-341.560546875,1.1696085948642576e-06,2.963395774364471,0.6994081998780945
ragtruth_9833,0,1,0.6994028210924752,0.2876996695995331,83.50486755371094,3056.938232421875,0.5160105228424072,0.35934990644454956,162.34744262695312,0.6535749435424805,105.70416259765625,-405.8480224609375,0.0028598476201295853,2.5320308208465576,0.6994028210924752
ragtruth_11412,0,1,0.6989325246958349,0.2982805371284485,74.01033020019531,2389.650146484375,0.4876190423965454,0.338076114654541,158.1100616455078,0.5917165875434875,121.39727783203125,-385.28778076171875,0.001147227711044252,2.5495602786540985,0.6989325246958349
ragtruth_5144,1,0,0.30119262683637454,0.2971826493740082,107.66671752929688,4336.623046875,0.45396825671195984,0.3267121911048889,164.5868682861328,0.8214461803436279,100.53821563720703,-311.8148498535156,0.0009068289655260742,2.9034498929977417,0.6988073731636255
ragtruth_2668,1,0,0.3014042973881136,0.30194100737571716,144.94125366210938,7172.3349609375,0.4344322383403778,0.3104178309440613,156.4911346435547,0.7729200124740601,115.23983001708984,-261.35076904296875,0.00089528743410483,2.120968520641327,0.6985957026118864
ragtruth_11142,0,1,0.6978660500471467,0.2928232252597809,79.59464263916016,3204.701416015625,0.5228310227394104,0.36330920457839966,158.0435333251953,0.6753407716751099,97.49552154541016,-386.6824645996094,0.004076185170561075,2.538358598947525,0.6978660500471467
ragtruth_5142,1,0,0.3021345489477812,0.2935124337673187,107.42737579345703,4426.892578125,0.45533332228660583,0.3299645781517029,165.82945251464844,0.8200910091400146,102.5349349975586,-313.74407958984375,0.0011687683872878551,2.7796096801757812,0.6978654510522189
ragtruth_14536,1,0,0.30287366330645865,0.31779709458351135,107.03644561767578,5712.505859375,0.43714284896850586,0.318945050239563,161.60455322265625,0.8148043751716614,86.7239990234375,-345.70025634765625,0.000799642177298665,3.1134936809539795,0.6971263366935414
ragtruth_12338,1,0,0.3035919977971828,0.30487003922462463,128.6634521484375,6512.31689453125,0.47260725498199463,0.32543104887008667,180.640380859375,0.8529275059700012,96.4003677368164,-356.2564392089844,0.0005450852913782,2.898918032646179,0.6964080022028172
ragtruth_13585,1,0,0.30389296984842845,0.28789135813713074,113.3897476196289,6329.5546875,0.44674330949783325,0.34516453742980957,175.70742797851562,0.7996347546577454,108.02682495117188,-358.22216796875,0.0009652947192080319,3.200779974460602,0.6961070301515715
ragtruth_7908,0,1,0.6954562628059733,0.28887128829956055,83.64649200439453,2786.59716796875,0.5072916746139526,0.35773172974586487,161.8391876220703,0.642336905002594,106.80860137939453,-398.04095458984375,0.00038030112045817077,2.4285879135131836,0.6954562628059733
ragtruth_8922,0,1,0.6950550197625984,0.291645348072052,82.13435363769531,2964.6201171875,0.5111111402511597,0.36246296763420105,162.41151428222656,0.6575937271118164,99.83433532714844,-403.53558349609375,0.0010147984139621258,2.5921443700790405,0.6950550197625984
ragtruth_9000,0,1,0.6950006410001154,0.2885338366031647,83.48817443847656,2975.897216796875,0.5124682188034058,0.3619941473007202,162.06214904785156,0.6523332595825195,105.147216796875,-400.9298095703125,0.005054281558841467,2.4547356963157654,0.6950006410001154
ragtruth_6473,0,1,0.6942866037370378,0.2942338287830353,74.95005798339844,2246.03466796875,0.49793103337287903,0.3496837317943573,156.89633178710938,0.6256502866744995,109.63410949707031,-385.70013427734375,0.0008499511750414968,2.6639899909496307,0.6942866037370378
ragtruth_14426,1,0,0.30614814176206395,0.3097365200519562,110.41563415527344,5830.42431640625,0.4292010962963104,0.3254176378250122,163.23419189453125,0.7935804128646851,92.35862731933594,-346.4397888183594,5.341522046364844e-05,3.151210606098175,0.693851858237936
ragtruth_7656,0,1,0.6937080483123997,0.2898915708065033,83.06227111816406,2749.587646484375,0.501808762550354,0.35303962230682373,160.61756896972656,0.634009063243866,108.01155853271484,-395.1358947753906,0.003592095570638776,2.5350953936576843,0.6937080483123997
ragtruth_10596,0,1,0.6927930799095836,0.28615275025367737,88.23893737792969,3199.39453125,0.5169491767883301,0.35633179545402527,164.64144897460938,0.6555724740028381,108.71572875976562,-394.65985107421875,0.0035092791076749563,2.270943522453308,0.6927930799095836
ragtruth_10518,0,1,0.6925977755715702,0.2957208454608917,75.31608581542969,2342.0,0.49463868141174316,0.34591203927993774,158.71923828125,0.614297091960907,115.45771026611328,-385.08343505859375,0.0021288779098540545,2.338265150785446,0.6925977755715702
ragtruth_9606,0,1,0.6925975842474225,0.2885594666004181,82.13582611083984,2811.974853515625,0.5174129605293274,0.35845911502838135,159.2377166748047,0.6681861877441406,99.80947875976562,-386.32965087890625,0.002699426608160138,2.391502857208252,0.6925975842474225
ragtruth_5145,1,0,0.30795532936109354,0.29207372665405273,108.94672393798828,4549.14013671875,0.45972222089767456,0.3298385441303253,167.27239990234375,0.8193559050559998,104.76434326171875,-311.8553466796875,0.0014984509907662868,2.898635447025299,0.6920446706389065
ragtruth_15578,1,0,0.30799063274418864,0.3067898452281952,104.69841766357422,4502.669921875,0.44236111640930176,0.3328114151954651,172.829833984375,0.7940252423286438,105.32481384277344,-360.47003173828125,0.0011244015768170357,3.107470452785492,0.6920093672558114
ragtruth_3302,1,0,0.3080937936637416,0.29532313346862793,126.88117218017578,5835.5869140625,0.45800864696502686,0.32715851068496704,176.50152587890625,0.7965654134750366,120.02303314208984,-324.89691162109375,0.0010095940669998527,2.765803098678589,0.6919062063362584
ragtruth_10092,0,1,0.690226787295789,0.28571274876594543,90.81707763671875,3520.837646484375,0.513864278793335,0.35572075843811035,169.0441436767578,0.6522485017776489,109.39799499511719,-400.2606201171875,0.00015844995505176485,2.5269992351531982,0.690226787295789
ragtruth_13850,1,0,0.3111755407319675,0.30216431617736816,115.28958892822266,6538.541015625,0.4444444477558136,0.3272567093372345,174.82275390625,0.8020542860031128,100.06815338134766,-362.60845947265625,0.002609986113384366,3.0026683807373047,0.6888244592680325
ragtruth_11148,0,1,0.688389299065816,0.293552041053772,75.70391845703125,2281.679931640625,0.49768519401550293,0.3508835732936859,157.60250854492188,0.6268991827964783,111.49340057373047,-369.57684326171875,0.00010075625323224813,2.519990622997284,0.688389299065816
ragtruth_10458,0,1,0.6883211887743185,0.29243966937065125,85.31586456298828,3450.301513671875,0.518796980381012,0.3600870370864868,161.677490234375,0.6695516109466553,102.53739166259766,-390.7446594238281,0.0029390323907136917,2.6358896791934967,0.6883211887743185
ragtruth_6519,0,1,0.6880552241597383,0.2869226634502411,91.2944107055664,3511.733154296875,0.5099099278450012,0.35665982961654663,169.4810333251953,0.6424964070320129,113.53034210205078,-422.604736328125,0.000172002415638417,2.64255353808403,0.6880552241597383
ragtruth_6132,0,1,0.6879901598402515,0.2913362681865692,79.25065612792969,2699.149169921875,0.49897435307502747,0.3486582934856415,162.13645935058594,0.6280403733253479,112.39370727539062,-382.67376708984375,0.00024618569295853376,2.3070274889469147,0.6879901598402515
ragtruth_11630,0,1,0.6869030113223139,0.292298823595047,78.07416534423828,2414.515625,0.49710145592689514,0.3476312458515167,158.2871551513672,0.624061107635498,113.74735260009766,-378.02288818359375,0.003659413196146488,2.6319927275180817,0.6869030113223139
ragtruth_9072,0,1,0.686640914655663,0.2883282005786896,81.68634033203125,2738.165771484375,0.5035897493362427,0.3548707365989685,160.55540466308594,0.6429888010025024,106.87606048583984,-393.56903076171875,0.0030152439139783382,2.5748022198677063,0.686640914655663
ragtruth_17618,1,0,0.3137001838570966,0.2754347324371338,136.45533752441406,7218.71533203125,0.4877777695655823,0.34137237071990967,199.00054931640625,0.8165900111198425,134.677001953125,-359.935546875,0.0003725472779478878,3.127946197986603,0.6862998161429035
ragtruth_7278,0,1,0.6859218485131733,0.2917231023311615,76.20449829101562,2514.43310546875,0.494907408952713,0.35341793298721313,158.7689666748047,0.6251314282417297,111.16542053222656,-391.3492736816406,0.0012284397380426526,2.579394817352295,0.6859218485131733
ragtruth_16238,1,0,0.3146405059254986,0.3102707862854004,118.7652587890625,5477.119140625,0.4510638415813446,0.3167921304702759,175.08180236816406,0.8048799633979797,103.21393585205078,-354.1786193847656,0.0009443204035051167,2.598379284143448,0.6853594940745014
ragtruth_7596,0,1,0.6844675351496009,0.2899453341960907,81.94932556152344,2775.638916015625,0.5074626803398132,0.3594135046005249,160.68360900878906,0.6563428044319153,102.23179626464844,-391.642822265625,0.01153166126459837,2.488848924636841,0.6844675351496009
ragtruth_12410,1,0,0.31578606161754735,0.2865222990512848,120.7581558227539,6687.67626953125,0.4573839604854584,0.3346814513206482,179.2190399169922,0.7951767444610596,116.59297180175781,-346.39093017578125,0.006871908437460661,2.7801568508148193,0.6842139383824526
ragtruth_6690,0,1,0.6837309293345118,0.2947663366794586,79.15758514404297,2492.795166015625,0.5002331137657166,0.35439440608024597,156.5853271484375,0.6447767019271851,103.33782958984375,-380.0988464355469,0.000858599494677037,2.595612615346909,0.6837309293345118
ragtruth_16036,1,0,0.31627597948151326,0.3112279772758484,107.51935577392578,4678.08349609375,0.45404040813446045,0.32579487562179565,164.5210418701172,0.82859867811203,87.65386962890625,-330.3789978027344,0.0017198562854900956,3.006896555423737,0.6837240205184867
ragtruth_7410,0,1,0.6832163146362422,0.2882023751735687,85.68695068359375,2931.7978515625,0.505464494228363,0.3536832928657532,162.60494995117188,0.6470759510993958,107.65205383300781,-393.11077880859375,0.0021006090100854635,2.5101097226142883,0.6832163146362422
ragtruth_14397,1,0,0.3173002714699363,0.3056349754333496,108.72933959960938,5904.83837890625,0.4533333480358124,0.3113522529602051,169.84361267089844,0.801633358001709,106.44389343261719,-324.1387939453125,0.0005919354152865708,2.8561466336250305,0.6826997285300638
ragtruth_7998,0,1,0.6823018052891255,0.292643666267395,77.01465606689453,2475.322509765625,0.4946078360080719,0.34693145751953125,161.01702880859375,0.6224864721298218,114.708984375,-384.7781982421875,0.00016438806778751314,2.509410083293915,0.6823018052891255
ragtruth_7614,0,1,0.6819833716261186,0.2860071361064911,88.36383056640625,3354.848388671875,0.510724663734436,0.35564929246902466,166.13575744628906,0.650422215461731,111.48800659179688,-401.3635559082031,0.0003200233622919768,2.589132398366928,0.6819833716261186
ragtruth_10377,0,1,0.6809590781744675,0.28802698850631714,87.47686004638672,3330.318603515625,0.5070028305053711,0.3603757917881012,167.950927734375,0.6474577188491821,110.3364486694336,-419.32025146484375,0.000249564356636256,2.837392270565033,0.6809590781744675
ragtruth_7635,0,1,0.6808482032128791,0.2885262668132782,87.5028305053711,3266.531982421875,0.5151515007019043,0.3574637174606323,164.42213439941406,0.6635262966156006,107.00923919677734,-395.76544189453125,0.0006170525448396802,2.606041431427002,0.6808482032128791
ragtruth_11664,0,1,0.6799354962621076,0.28672143816947937,85.4283447265625,3074.378173828125,0.5166666507720947,0.35729077458381653,163.06199645996094,0.6692615151405334,104.78794860839844,-389.55938720703125,0.002416278701275587,2.420752376317978,0.6799354962621076
ragtruth_10584,0,1,0.6796340415824583,0.28918591141700745,87.75103759765625,3499.822998046875,0.5112947821617126,0.36288440227508545,167.44454956054688,0.6598488688468933,106.38211822509766,-415.10186767578125,0.002096222946420312,2.574565023183822,0.6796340415824583
ragtruth_5970,0,1,0.6791001273454879,0.2895682156085968,86.12374114990234,3137.685302734375,0.5199999809265137,0.3575860261917114,163.90875244140625,0.6732569932937622,105.80912017822266,-375.17413330078125,0.00028703815769404173,2.4977355897426605,0.6791001273454879
ragtruth_10094,1,0,0.3215038983998125,0.28631851077079773,136.6588897705078,7723.24755859375,0.48124998807907104,0.3293469548225403,196.8386993408203,0.8156740069389343,124.4723129272461,-338.4497985839844,0.00042780485819093883,2.5726170539855957,0.6784961016001875
ragtruth_6005,0,1,0.6784851820167449,0.2870185077190399,89.35746002197266,3316.76708984375,0.5170731544494629,0.3577462434768677,163.3739013671875,0.6704875826835632,105.05098724365234,-389.6330261230469,0.0005720341578125954,2.6622886657714844,0.6784851820167449
ragtruth_10751,0,1,0.6783972129306164,0.2856816053390503,90.52001190185547,3393.80126953125,0.514202892780304,0.3582143485546112,168.3176727294922,0.66148442029953,108.89303588867188,-409.3800354003906,0.00281523703597486,2.4562158286571503,0.6783972129306164
ragtruth_9360,0,1,0.678379925834893,0.28789305686950684,84.01595306396484,2855.0166015625,0.5026881694793701,0.35485655069351196,164.1878204345703,0.6467275619506836,107.47132873535156,-393.2645263671875,0.003572615096345544,2.297384738922119,0.678379925834893
ragtruth_7281,0,1,0.6779936227425191,0.28919997811317444,81.04121398925781,2814.242919921875,0.502716064453125,0.3568398356437683,160.65341186523438,0.6514626741409302,104.06938934326172,-390.6180419921875,0.0014493644703179598,2.739496797323227,0.6779936227425191
ragtruth_16780,1,0,0.32225736760296614,0.30998194217681885,101.53913879394531,4589.2705078125,0.4532407522201538,0.32730215787887573,158.14559936523438,0.8254977464675903,85.84367370605469,-327.0118408203125,0.00141320435795933,2.9528411626815796,0.6777426323970339
ragtruth_10182,0,1,0.6773902489094038,0.28698650002479553,87.84066772460938,3243.310546875,0.5118457078933716,0.3566904664039612,163.15463256835938,0.6632736921310425,105.3919677734375,-391.4964599609375,0.0030883592553436756,2.393518447875977,0.6773902489094038
ragtruth_8100,0,1,0.676823740930377,0.2892325818538666,81.4386978149414,2631.06982421875,0.5052631497383118,0.35237061977386475,159.74510192871094,0.6527004837989807,106.3870849609375,-381.181884765625,0.004378850571811199,2.477926880121231,0.676823740930377
ragtruth_8832,0,1,0.6767744979543603,0.2946637272834778,75.42280578613281,2319.1240234375,0.4923076927661896,0.34353455901145935,157.22286987304688,0.6205580830574036,116.31874084472656,-373.2359619140625,0.0015899776481091976,2.6036943793296814,0.6767744979543603
ragtruth_6558,0,1,0.6765320416050101,0.2891916334629059,86.60814666748047,2935.777587890625,0.5088000297546387,0.3511970043182373,162.25367736816406,0.6549082398414612,108.7313232421875,-385.820556640625,0.00018210941925644875,2.4183417558670044,0.6765320416050101
ragtruth_7982,0,1,0.6762011874117269,0.2891717851161957,80.7430419921875,2684.018310546875,0.5135265588760376,0.35628876090049744,158.01260375976562,0.6730843782424927,100.3314437866211,-376.0640563964844,0.007395682390779257,2.4858286380767822,0.6762011874117269
ragtruth_7806,0,1,0.6758478195867933,0.28768688440322876,86.97393798828125,3084.531494140625,0.5060109496116638,0.356178343296051,164.82180786132812,0.6566829681396484,104.93154907226562,-397.39691162109375,0.002766840858384967,2.4540892839431763,0.6758478195867933
ragtruth_16193,1,0,0.3246399334718035,0.29266390204429626,123.14488220214844,7211.65625,0.44329896569252014,0.3407049775123596,174.62960815429688,0.7836613059043884,105.62521362304688,-357.05047607421875,8.223012264352292e-05,3.051621377468109,0.6753600665281965
ragtruth_6378,0,1,0.6743066682546076,0.2877841889858246,82.42767333984375,2705.58251953125,0.5111111402511597,0.3552427887916565,159.94883728027344,0.6670416593551636,103.25157928466797,-377.61578369140625,0.003608474973589182,2.426585078239441,0.6743066682546076
ragtruth_7026,0,1,0.674045314674546,0.28727754950523376,87.00679779052734,3216.688720703125,0.5129032135009766,0.35920992493629456,162.82723999023438,0.6700748801231384,103.1506576538086,-393.3704833984375,0.008090393617749214,2.3212972283363342,0.674045314674546
ragtruth_12892,1,0,0.32611819429320804,0.29713043570518494,93.09025573730469,4007.164794921875,0.4605555534362793,0.3300243616104126,162.226806640625,0.8240607976913452,92.84548950195312,-334.73394775390625,0.0003337441885378212,3.030079424381256,0.6738818057067919
ragtruth_7494,0,1,0.6737761180395522,0.2884696125984192,83.1417007446289,2716.95703125,0.5049095749855042,0.3566882610321045,162.42117309570312,0.6570013761520386,104.47022247314453,-389.2406005859375,0.002327538561075926,2.410384565591812,0.6737761180395522
ragtruth_7458,0,1,0.6734163826384518,0.2863364517688751,89.87950134277344,3371.0927734375,0.5134502649307251,0.3538604974746704,164.83827209472656,0.6622288227081299,109.8902816772461,-375.13671875,0.001020516618154943,2.3152894973754883,0.6734163826384518
ragtruth_12646,1,0,0.32667033398255524,0.30165067315101624,110.69039916992188,6348.0517578125,0.4416666626930237,0.33853453397750854,169.8499755859375,0.7899191975593567,98.10633850097656,-336.6188049316406,0.0009706845739856362,2.821373701095581,0.6733296660174448
ragtruth_6000,0,1,0.673326237089357,0.2878941297531128,85.49530792236328,2937.273681640625,0.513131320476532,0.3572600781917572,160.8258056640625,0.6721227765083313,102.1607894897461,-381.96649169921875,0.0004399418248794973,2.532163590192795,0.673326237089357
ragtruth_16379,1,0,0.3268548555402653,0.30515533685684204,105.92594909667969,5537.703125,0.46412214636802673,0.32182538509368896,169.1846923828125,0.833046555519104,89.9013671875,-331.136962890625,0.0008035890059545636,2.970093607902527,0.6731451444597347
ragtruth_9662,0,1,0.6729258535156194,0.28694695234298706,86.9324951171875,3276.116455078125,0.5053221583366394,0.35960304737091064,165.3803253173828,0.6528410315513611,108.5037612915039,-414.1231689453125,0.0024132041726261377,2.502450495958328,0.6729258535156194
ragtruth_11772,0,1,0.6726902040790257,0.28460249304771423,89.98949432373047,3437.64404296875,0.5126436948776245,0.35731440782546997,166.23443603515625,0.6648040413856506,107.56129455566406,-393.5411071777344,0.00034459351445548236,2.44978791475296,0.6726902040790257
ragtruth_17012,1,0,0.3273310235453702,0.3015798032283783,102.3802490234375,5021.3759765625,0.430046945810318,0.3307875394821167,162.7823028564453,0.7844612002372742,89.28079223632812,-360.116455078125,0.00042304646922275424,2.941160202026367,0.6726689764546299
ragtruth_14324,1,0,0.32751160855459777,0.31498560309410095,97.44230651855469,3979.407958984375,0.4511415660381317,0.3182515501976013,161.96873474121094,0.8183076977729797,86.46710968017578,-349.83154296875,0.00044457282638177276,2.9036839604377747,0.6724883914454023
ragtruth_519,1,0,0.3277051303065335,0.3023932874202728,113.93163299560547,8944.060546875,0.46666666865348816,0.32037675380706787,165.2865447998047,0.8162093758583069,104.39192962646484,-294.8239440917969,0.0013930941931903362,2.6927610635757446,0.6722948696934665
ragtruth_6600,0,1,0.6716046648888755,0.2905149757862091,84.49219512939453,3221.15576171875,0.5160305500030518,0.3629538118839264,162.36109924316406,0.67847740650177,101.45001983642578,-394.769287109375,0.005689057055860758,2.3792656660079956,0.6716046648888755
ragtruth_6468,0,1,0.6710974993717307,0.28828129172325134,84.16658782958984,2827.658447265625,0.508136510848999,0.3571590781211853,163.039306640625,0.663891077041626,104.14738464355469,-397.2294921875,0.0013835232239216566,2.5280951261520386,0.6710974993717307
ragtruth_6612,0,1,0.6707913662474566,0.29113343358039856,78.62991333007812,2513.356689453125,0.4987654387950897,0.34596583247184753,159.10699462890625,0.6404705047607422,111.50654602050781,-370.62017822265625,0.008610534481704235,2.429449439048767,0.6707913662474566
ragtruth_2513,1,0,0.3293049739183544,0.32013800740242004,97.67591857910156,4388.767578125,0.4372703433036804,0.3229028582572937,168.59384155273438,0.7836992740631104,96.70254516601562,-364.1072998046875,0.0007953683380037546,2.585341662168503,0.6706950260816456
ragtruth_7842,0,1,0.6694887953547297,0.2893643379211426,81.46795654296875,2710.849853515625,0.5035897493362427,0.3561515808105469,162.05979919433594,0.6549522280693054,106.69035339355469,-397.296142578125,0.02395228110253811,2.4859685003757477,0.6694887953547297
ragtruth_11016,0,1,0.669187110529384,0.29225844144821167,77.95672607421875,2588.473876953125,0.4933333396911621,0.34819939732551575,160.61434936523438,0.6331123113632202,112.05078887939453,-382.3155517578125,0.001223600935190916,2.545018494129181,0.669187110529384
ragtruth_8873,0,1,0.6691828070682493,0.28697827458381653,86.23650360107422,3064.190673828125,0.5051490664482117,0.35756421089172363,163.5094757080078,0.6578868627548218,106.38113403320312,-393.087646484375,0.0006211954168975353,2.460881680250168,0.6691828070682493
ragtruth_15485,1,0,0.33088692191939595,0.30739519000053406,104.86203002929688,5405.5458984375,0.4671497642993927,0.3167229890823364,160.7262725830078,0.8416593074798584,84.42757415771484,-315.9622802734375,2.662382394191809e-05,2.92318993806839,0.669113078080604
ragtruth_8586,0,1,0.6689943744569811,0.2871313989162445,89.99857330322266,3406.03271484375,0.5089855194091797,0.357175350189209,167.7612762451172,0.6582179665565491,110.43816375732422,-416.97412109375,0.002317058388143778,2.569064199924469,0.6689943744569811
ragtruth_645,1,0,0.3312204976057875,0.32279089093208313,100.99690246582031,4346.79296875,0.44555556774139404,0.29951468110084534,159.14682006835938,0.7934742569923401,96.91573333740234,-319.3809814453125,6.3940831751097e-05,2.65182101726532,0.6687795023942125
ragtruth_7206,0,1,0.6687669470771156,0.2896699607372284,81.44889831542969,2731.84814453125,0.5037558674812317,0.35957056283950806,158.9354248046875,0.6688105463981628,96.9006118774414,-389.8997802734375,0.0028351088985800743,2.4346938133239746,0.6687669470771156
ragtruth_6639,0,1,0.6686680321921461,0.2867099940776825,89.33915710449219,3547.089599609375,0.5079646110534668,0.359096497297287,169.1063995361328,0.6576550602912903,109.99131774902344,-409.41253662109375,0.0014547124737873673,2.5498266518115997,0.6686680321921461
ragtruth_9642,0,1,0.6680845059580794,0.28670161962509155,91.54142761230469,3478.247802734375,0.5091953873634338,0.3580228090286255,166.83642578125,0.6641584634780884,106.69901275634766,-404.0381774902344,0.00018312563770450652,2.4238460063934326,0.6680845059580794
ragtruth_1004,1,0,0.33224845649606194,0.2935708463191986,108.47825622558594,5292.37841796875,0.4329824447631836,0.32770389318466187,168.48036193847656,0.7528693675994873,113.41738891601562,-328.2582092285156,0.00018933515821117908,2.4100190103054047,0.6677515435039381
ragtruth_8166,0,1,0.667518037375174,0.289233922958374,84.00555419921875,3094.5361328125,0.5123077034950256,0.3591045141220093,160.4280242919922,0.6750520467758179,101.9847412109375,-385.1458740234375,0.023305509239435196,2.513287365436554,0.667518037375174
ragtruth_4238,1,0,0.33298875144352663,0.31081125140190125,94.0440444946289,3616.21875,0.4645669162273407,0.31073981523513794,159.67764282226562,0.8279498219490051,90.72074890136719,-307.51434326171875,0.0009000299032777548,2.9966561794281006,0.6670112485564734
ragtruth_8970,0,1,0.6662275462736063,0.28745201230049133,86.94863891601562,3169.047607421875,0.5094444155693054,0.3566790819168091,166.11776733398438,0.6659917235374451,106.49435424804688,-402.26739501953125,0.0027737163472920656,2.4661048650741577,0.6662275462736063
ragtruth_950,1,0,0.33417721445169707,0.27748098969459534,132.92539978027344,6758.86572265625,0.49435898661613464,0.3385336995124817,188.44671630859375,0.8231818079948425,126.15477752685547,-330.13311767578125,0.0005765509558841586,2.9074564576148987,0.665822785548303
ragtruth_10902,0,1,0.6656502758914024,0.29008644819259644,79.83344268798828,2836.98974609375,0.5068627595901489,0.36020004749298096,162.04449462890625,0.6707707643508911,100.38114166259766,-392.5189208984375,0.0005186812486499548,2.4427725076675415,0.6656502758914024
ragtruth_5718,0,1,0.6655934208671028,0.2879781723022461,85.50142669677734,3409.576171875,0.5174603462219238,0.35964566469192505,163.3919219970703,0.682064950466156,103.31063842773438,-395.0625305175781,0.0038381817284971476,2.507378488779068,0.6655934208671028
ragtruth_9803,0,1,0.6654425439239673,0.2921901345252991,78.00029754638672,2698.94482421875,0.5106576085090637,0.36141109466552734,158.30894470214844,0.6804951429367065,97.1754150390625,-380.43328857421875,0.008232605643570423,2.461663156747818,0.6654425439239673
ragtruth_381,1,0,0.3347581660302737,0.3150310814380646,112.63275909423828,4535.07763671875,0.473584920167923,0.30662691593170166,163.2047119140625,0.8274237513542175,99.87594604492188,-291.706787109375,0.0012499599251896143,2.950921893119812,0.6652418339697264
ragtruth_8466,0,1,0.6650492996177687,0.2885552942752838,87.97809600830078,3362.82958984375,0.5093333125114441,0.35845640301704407,163.23031616210938,0.6692610383033752,104.4338150024414,-393.95379638671875,3.3869924664031714e-05,2.627937376499176,0.6650492996177687
ragtruth_11472,0,1,0.6641610735302589,0.287349671125412,91.23387908935547,3658.91064453125,0.5145454406738281,0.35528504848480225,170.08624267578125,0.6688187718391418,110.9527587890625,-406.42169189453125,0.0006398152909241617,2.504865050315857,0.6641610735302589
ragtruth_10682,0,1,0.6638650368963859,0.29036760330200195,86.52713012695312,3266.017333984375,0.5193548202514648,0.3602295219898224,166.44688415527344,0.6864185333251953,103.06795501708984,-392.589111328125,0.000980959739536047,2.707050532102585,0.6638650368963859
ragtruth_13460,1,0,0.336267569455415,0.29769739508628845,107.03187561035156,5560.67822265625,0.45266667008399963,0.33340007066726685,177.17214965820312,0.790422797203064,104.89225006103516,-382.1387939453125,5.65840964554809e-05,2.907889187335968,0.663732430544585
ragtruth_4030,1,0,0.3364061456019155,0.29442206025123596,123.82855987548828,7475.578125,0.47479674220085144,0.31709158420562744,178.21832275390625,0.8093937635421753,114.20809936523438,-327.4725646972656,0.000812447804491967,3.2308619618415833,0.6635938543980845
